predictor,response,len,spearman,p-value-spearman,pearson,p-value-pearson,F-statistic,p-value-chi2,what
AN,NL,212,-0.2968345294518341,1.1031093769943003e-05,-0.26307975522249705,0.00010603194452290409,80.55080306546859,1.2561220289410773e-13,9.0
AN,NK,213,-0.2732096406464392,5.321224953631669e-05,-0.30121693216634066,7.655063331168472e-06,67.94024490121308,3.853496375683158e-11,9.0
AN,NM,212,-0.22858170496927632,0.000799333174490019,-0.2022814770733816,0.003091455127500607,56.20978108396643,7.1573642782206045e-09,9.0
AN,NF,207,-0.23722866042133184,0.0005780273997660539,-0.19538071045419073,0.004783568384411122,64.90866271397337,1.502961050847449e-10,9.0
AN,NP,197,0.37390260605301096,6.22656491598677e-08,0.33518366266797484,1.474988650994584e-06,44.914114247706564,9.570310952227287e-07,9.0
AN,NS,209,-0.11312068463650393,0.10293303832546562,-0.14323318065050253,0.038549902255481994,25.509308840156145,0.002456538043298115,9.0
AN,NT,212,-0.1887471907727671,0.005837446062075466,-0.2645727091802994,9.652260820861208e-05,36.40678154184865,3.356920054215953e-05,9.0
AN,NW,202,-0.10667762760769822,0.1307680501551926,-0.14871814857374255,0.03465852574226654,22.88122980633356,0.02875135365014439,12.0
AN,NY,214,-0.23906761791985195,0.00041859802086563025,-0.23240647282178023,0.0006104119941775263,57.82120611521488,3.51737798534697e-09,9.0
AN,NV,214,-0.2636191081781753,9.497031147799853e-05,-0.25919709882341924,0.00012542596595414246,72.74119052776544,4.406128824337106e-12,9.0
AN,DA,233,0.4208293286978457,2.0419117149407356e-11,0.39259115753172275,5.244806021403611e-10,81.7600964961155,2.1609508964608404e-14,8.0
AN,DR,231,0.328027308081861,3.3899981824501194e-07,0.3292278321718292,3.053055283206355e-07,59.6044175408218,5.415722557624544e-11,6.0
AN,DN,236,0.19988207169027353,0.0020318289880023837,0.11398524540480978,0.08055465092307033,19.9565891091149,0.010501541941496637,8.0
AN,DC,184,0.24187970464037342,0.0009399349905902815,0.14792839227388566,0.04507405971717526,7.244228682292845,0.2988505577207581,6.0
AN,DE,236,0.34573940759653915,4.9745439949542745e-08,0.2959368171828399,3.724888875971523e-06,62.71666026997603,1.2606863331859851e-11,6.0
AN,DQ,236,0.306084773973433,1.6453132462284218e-06,0.32962123106907437,2.1903602258449707e-07,73.13181814707349,9.300213398553912e-14,6.0
AN,DG,234,0.4809599052118746,5.98388457032317e-15,0.4567285847264448,1.8457328918624397e-13,58.657819151980675,8.428919211027541e-11,6.0
AN,DH,236,0.33527331635153496,1.315031380031703e-07,0.2943132565564807,4.233007712014505e-06,73.1382805219012,1.1628003395553767e-12,8.0
AN,DI,235,0.39284253589126866,4.2970389306397386e-10,0.36992339781591,4.933543323428868e-09,55.72768704639253,3.304348264204348e-10,6.0
AN,DL,235,0.35824961994946175,1.5926799340769898e-08,0.2988233287089681,3.1096384647289574e-06,57.99388844687718,1.1491945214904544e-10,6.0
AN,DK,235,0.33946605039362515,9.530976275415979e-08,0.3539643693014298,2.4204210202077597e-08,60.282783199939004,3.9432433658951097e-11,6.0
AN,DM,236,0.3626575491588702,9.568305764388925e-09,0.33938517799673174,9.014150441324294e-08,74.31289752666234,5.315736310955405e-14,6.0
AN,DF,236,0.3761916971638827,2.3842423136283386e-09,0.3554890095758998,1.946764372103265e-08,68.7410600020116,8.747857072112978e-12,8.0
AN,DP,218,0.4211313174960192,8.792962687449341e-11,0.4205512821896805,9.387127834050322e-11,22.159491043869956,0.0011328680468999496,6.0
AN,DS,236,0.4223536243882384,1.2572991228511846e-11,0.35822796254513767,1.4871321102015878e-08,41.88733545584956,1.935397147750103e-07,6.0
AN,DT,236,0.36527589819438316,7.349384233193773e-09,0.29166937337675103,5.204296959115862e-06,35.62439444331841,2.056949846628699e-05,8.0
AN,DW,235,0.39846775741823137,2.2923480135096257e-10,0.3641498618574933,8.859901493040102e-09,78.46071644712055,9.972405336443289e-14,8.0
AN,DY,236,0.3791218739921167,1.7498202291814507e-09,0.341052431365234,7.722205599651117e-08,75.52303914545146,3.8753661688279456e-13,8.0
AN,DV,233,0.4379531330460619,2.448783013029098e-12,0.4090969540288097,8.162173342835995e-11,78.3323921933141,7.894010139933727e-15,6.0
AN,CA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AN,CR,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AN,CN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AN,CD,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AN,CE,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AN,CQ,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AN,CG,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AN,CH,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AN,CI,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AN,CL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AN,CK,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AN,CM,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AN,CF,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AN,CP,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AN,CS,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AN,CT,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AN,CW,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AN,CY,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AN,CV,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AN,EA,373,0.27312561708798533,8.346784763524253e-08,0.2363419412171238,3.93587877736984e-06,21.448414345699234,0.010801524879192776,9.0
AN,ER,371,-0.009868736097745589,0.8497413535784035,-0.017506048408180194,0.7368118890061314,11.897470498638397,0.45394871821909966,12.0
AN,EN,368,0.30740422457537203,1.7074816920215226e-09,0.3156041498581217,5.913469834471616e-10,53.36007691357203,2.4975221579771028e-08,9.0
AN,ED,371,0.40690161833829347,3.1584355790213326e-16,0.4196910257007744,2.916022183721909e-17,61.38249274277068,7.253583670431074e-10,9.0
AN,EC,284,-0.1719820107471474,0.003646777387816057,-0.146693955597319,0.013337465567223155,21.000931490710627,0.012646286046941551,9.0
AN,EQ,373,-0.00906733557528064,0.8614449032515505,0.0053595981694094874,0.9178325320939807,13.54480839157976,0.1394634985587938,9.0
AN,EG,369,0.4684167844613997,1.5987021521884062e-21,0.3851718469989142,1.6958084304933223e-14,93.18285447942039,3.7338977798942265e-16,9.0
AN,EH,368,0.05980114292676654,0.25249659198414115,0.07236161337159547,0.16598201917011776,10.476908131607034,0.5741970832315502,12.0
AN,EI,368,-0.07511853998392078,0.15039047388727877,-0.018949527080353266,0.717119793699632,52.42820243545156,5.205175879512399e-07,12.0
AN,EL,364,-0.1586438706038518,0.0024008312801917036,-0.18233551274853282,0.00047206459183463177,13.828301596938944,0.3118068170213548,12.0
AN,EK,367,0.043389819061326315,0.4072265703438447,0.05248712254460238,0.31597193123368295,14.28378477996451,0.2829546357873691,12.0
AN,EM,371,-0.18355704312747512,0.00037960781350755154,-0.16086566528694748,0.001881649649882894,15.248721274196818,0.08432670312489755,9.0
AN,EF,366,-0.1188705382996419,0.02294086927224799,-0.12133834851389633,0.020233779412499923,39.545013184532095,8.554132868154943e-05,12.0
AN,EP,353,0.2945094965766542,1.7078018693329523e-08,0.30946015886710115,2.8494619358080316e-09,35.69757640540559,4.485607634492781e-05,9.0
AN,ES,365,0.35900241913580055,1.5233332247189195e-12,0.31550425891708095,7.039619727259785e-10,39.200379124089025,6.53853502629146e-07,6.0
AN,ET,373,0.11526787909231673,0.026004430045389833,0.17639158888946127,0.0006213397789511851,22.170896671124783,0.00835285139014073,9.0
AN,EW,363,-0.04021689231321431,0.44492620061888166,-0.038733427564253714,0.46191220954221157,23.803226825150354,0.021631132682437576,12.0
AN,EY,363,-0.11743369837434184,0.025257424675124755,-0.12295402838820785,0.019108502876004522,41.43723957289647,4.140259637975507e-05,12.0
AN,EV,370,-0.03336493838530172,0.5223065466303634,0.02078747632624674,0.6902283516204355,34.72145491818671,0.0005185985895871758,12.0
AN,QA,153,0.23511334638620932,0.003439417724156265,0.2365501505223708,0.003241400295417483,19.364952165907404,6.236688684625035e-05,2.0
AN,QR,152,-0.3261283470630589,4.12674775995671e-05,-0.3209071171106497,5.556698783966902e-05,41.79923265518863,2.014464306576001e-07,6.0
AN,QN,153,0.3155235160537668,7.104085837494591e-05,0.32927870202265247,3.237897780350707e-05,34.72950974799396,4.861931632343473e-06,6.0
AN,QD,152,0.30945872480321557,0.00010469894623186172,0.3007806416462807,0.00016639474061684847,23.506643090414606,0.0006433923900871089,6.0
AN,QC,101,0.2901666732336372,0.003245810897080914,0.23425030087918752,0.01838414443804139,11.600490943550643,0.07149834381612995,6.0
AN,QE,153,0.11993696714432978,0.13975391306190624,0.08603128106166483,0.2903367768705903,15.583879364554853,0.003631518764716815,4.0
AN,QG,151,0.42134566907162546,7.143277401456139e-08,0.4236954257268695,5.935153590870803e-08,43.42067603753698,8.463375237718536e-09,4.0
AN,QH,153,0.0949786753725548,0.2428757648416094,0.08096391677558969,0.31978981555903035,7.279914657193759,0.2957348256383096,6.0
AN,QI,151,0.14501078556935068,0.07564770876056133,-0.03824641911504017,0.6410400988761182,23.644505110054112,9.410772580708454e-05,4.0
AN,QL,152,0.035123908566894624,0.6674906200399415,0.037592367049193914,0.6456551266368933,27.495241954035784,1.5783598970109583e-05,4.0
AN,QK,152,-0.17768716409542235,0.02852071576098258,-0.27384043465191044,0.0006407415075591362,27.68451150597839,0.00010772624413102053,6.0
AN,QM,153,0.04394866091416622,0.5895987598599728,0.03734247308226757,0.646756450060136,6.931196522290491,0.3272570384432413,6.0
AN,QF,153,-0.05161355957640643,0.5263344638826002,-0.07949859711083448,0.32865520641195745,9.372808552404614,0.1536715489534287,6.0
AN,QP,152,0.46506667164434634,1.5762613804141537e-09,0.43945316939418255,1.4782428485997525e-08,49.0832286559423,5.609971607139773e-10,4.0
AN,QS,153,0.26527826916788494,0.0009197753993363138,0.27187584996320896,0.0006748259345972876,10.420350211461711,0.03391201126315931,4.0
AN,QT,153,0.04487763791239004,0.5817494988375655,-0.009509188653628698,0.9071293266713903,15.176757711904028,0.004348306316030609,4.0
AN,QW,151,0.11757966003910768,0.15048256577058391,0.07609394590759916,0.3530782066982306,4.26236299692927,0.6412186963409325,6.0
AN,QY,153,-0.0865457776756819,0.2874508503471547,-0.11708830041437902,0.14947513581461264,17.674131334720393,0.0071003092106190265,6.0
AN,QV,152,0.018114346067803475,0.8247005985947307,-0.10576640156982425,0.19468204699384373,10.036607560275163,0.039815526702429126,4.0
AN,GA,138,-0.2276179354126302,0.007254669994616764,-0.07662867380854164,0.3716914732705184,54.94649712840316,1.246883390629529e-08,9.0
AN,GR,141,-0.2831976829004612,0.0006670183799219948,-0.16940220331743625,0.044625012555039395,40.18846545996105,7.023753677525732e-06,9.0
AN,GN,139,-0.09613605392985486,0.26024932398457046,-0.00777541482511121,0.9276162699965398,28.908704886695325,0.0006714204015574617,9.0
AN,GD,134,0.14881287967614681,0.08615039829091241,0.18511394390617966,0.03224857645498416,42.183627475854365,3.0420195491993106e-06,9.0
AN,GC,125,-0.201518634288147,0.024222350448055558,-0.13037178495331403,0.14729569912674698,22.30298193840409,0.007966766782566121,9.0
AN,GE,138,-0.09559261817267009,0.26472152034758023,-0.006938822919282273,0.935623080149532,43.20221964809369,1.9789648143612063e-06,9.0
AN,GQ,141,-0.22447622917286036,0.007450202404637735,-0.13041432772799225,0.12322187698501826,51.31804152205554,6.08143803436602e-08,9.0
AN,GH,140,-0.23178341551426918,0.005859538487931602,-0.11501507427871768,0.17600102157858555,28.305364291253696,0.0008479877740774682,9.0
AN,GI,141,-0.15653987272736858,0.06378112158580529,-0.021415255004803426,0.8009967271879728,20.834819820800654,0.013404382930130281,9.0
AN,GL,141,-0.20215835140071936,0.016216551543266865,-0.1135476217822531,0.180036918346695,29.754795504747108,0.0004829103050351478,9.0
AN,GK,138,-0.251487830313395,0.0029259294888465135,-0.1552258163772597,0.06907336807116163,46.82715691137566,4.226555945591555e-07,9.0
AN,GM,139,-0.24422260822656783,0.0037633326259130617,-0.16820235912857504,0.04778288093271054,44.29676360950192,1.244356911448336e-06,9.0
AN,GF,141,-0.2100436875322231,0.012423483598687387,-0.1277193549895241,0.13122945344530493,20.151157157960597,0.017002131890274986,9.0
AN,GP,127,-0.06805475791890409,0.44711284679491814,0.06286224277595628,0.48260937509085744,20.114716148806856,0.01721749772515885,9.0
AN,GS,138,-0.16926137150570064,0.04718579259254228,-0.033273485715948015,0.698440200275133,31.57456243235346,0.0002358068960180668,9.0
AN,GT,140,-0.01454726002118108,0.8645451083117789,0.07327688918424391,0.38956415774850994,29.948696996039796,0.00044762704789995015,9.0
AN,GW,140,-0.14184398731523296,0.09457611413685364,-0.04870228250714202,0.5677108717993002,25.43314352618752,0.0025276036114171814,9.0
AN,GY,140,-0.17915592667793453,0.034178144947343385,-0.0961485106881852,0.25844868989498004,27.572783567494263,0.0011238832675891121,9.0
AN,GV,141,-0.167895784441052,0.04658486135585777,-0.036224884708377425,0.6697743703872696,19.206435872949115,0.02349372164513982,9.0
AN,HA,29,0.15103664016104568,0.4341662676574518,0.13939916814286799,0.470786661806656,15.27919191919192,0.08354703054581307,9.0
AN,HR,29,-0.5957556361907912,0.0006498943949773715,-0.4833503517936841,0.007902203484652474,6.695317460317462,0.6688070789122706,9.0
AN,HN,29,0.453109920483137,0.013571710844482984,0.39881067699551337,0.03211260740586205,6.317857142857143,0.3885413210618022,6.0
AN,HD,29,0.4716193126597357,0.009801877705796807,0.5052069832901283,0.005183839819427096,11.116666666666667,0.2677967579191518,9.0
AN,HC,26,-0.33253391326141046,0.09694918904334615,-0.35043844754969183,0.07923240144675019,5.515151515151514,0.47962733297688975,6.0
AN,HE,29,0.062438349609059716,0.747631029266783,0.023632847677987245,0.903148180675859,7.258055555555554,0.29764037381985115,6.0
AN,HQ,29,-0.12314915594830356,0.5244917412791011,-0.15462985899810663,0.42318190044433446,8.249621212121212,0.5091994640581468,9.0
AN,HG,28,0.6157438593050718,0.0004865933843370169,0.6227283122153056,0.00040159486441392105,19.13804713804714,0.024044363008826068,9.0
AN,HI,28,-0.5523866960536369,0.002303947033039402,-0.5519241241381501,0.002327670747840243,9.61054131054131,0.14204029310918692,6.0
AN,HL,28,-0.4487113380058341,0.01661897229594623,-0.4131629132737289,0.028869066076694046,7.829629629629628,0.5514025968796898,9.0
AN,HK,29,-0.640424969310316,0.00018253919715577135,-0.5151991242695293,0.004235779722485506,19.186267806267807,0.023654866455754382,9.0
AN,HM,29,-0.5197437323188924,0.0038562576232393747,-0.4666475434800077,0.01071551545637648,6.305380116959066,0.7090081166074345,9.0
AN,HF,29,-0.5412146272437469,0.002431310673510938,-0.5246756632236382,0.003477700325229346,5.497916666666668,0.4817085396641909,6.0
AN,HP,28,0.48765816563225733,0.008480064825276043,0.5632654554493403,0.001802941077609664,17.674999999999997,0.007097846310422442,6.0
AN,HS,29,0.13129328850600702,0.49721175366712944,0.02206558766018399,0.909544153204414,9.908333333333335,0.3579570518052069,9.0
AN,HT,28,-0.6552392337994729,0.00015419692118357026,-0.6554760286246144,0.000153062561589179,20.87590909090909,0.013212944241313541,9.0
AN,HW,29,0.349704116189872,0.06294461539548238,0.4539730254134509,0.013372425550015865,22.88725490196078,0.0008351326391879813,6.0
AN,HY,28,-0.36341230003528735,0.05731541402201832,-0.374866124568559,0.04935493829400711,14.733939393939396,0.022430134475575438,6.0
AN,HV,28,-0.7243561391646747,1.3118321812881077e-05,-0.6273804336861557,0.00035248832614457557,14.68078431372549,0.10008580485967386,9.0
AN,IA,131,0.38116517141478307,7.069572652371614e-06,0.3643644321048195,1.8824456059498422e-05,19.94576468333308,0.018250076026121574,9.0
AN,IR,121,-0.022977720143892027,0.8024602530643723,-0.02096112490928099,0.8194875752756865,8.321133568804967,0.5021355747171472,9.0
AN,IN,122,0.3748952759874135,2.095566283488434e-05,0.3305724731658507,0.00020015925152016246,22.0726276242576,0.008651627640857073,9.0
AN,ID,124,0.4829191449062432,1.3439406217335782e-08,0.4514569162127102,1.4203843761840064e-07,7.626834066960118,0.2667364798264154,6.0
AN,IC,121,0.22815070259773143,0.011839409890841463,0.249364580255182,0.00581114003036858,19.192491096845394,0.02360503158178801,9.0
AN,IE,130,0.33414140171168843,0.00010221066266281413,0.29234311438813887,0.0007379518123703446,12.370123200795469,0.19323847340648143,9.0
AN,IQ,127,0.2239643987502278,0.011366144297310908,0.20099961234692135,0.023455572873460066,14.836677170868345,0.09552097943643463,9.0
AN,IG,127,0.3962260006720121,4.002185472456188e-06,0.37272623014543466,1.5928874779749073e-05,17.005359952793075,0.04863210597119173,9.0
AN,IH,130,0.20147528215103644,0.021527141661507303,0.16813139803301944,0.055861690712793545,5.996554608644212,0.4235761477734007,6.0
AN,IL,132,0.24670948367408133,0.0043481378375120495,0.19826915543257656,0.022670234474126603,7.464329889379721,0.28002991774441516,6.0
AN,IK,124,0.10510329981066888,0.24533766744592214,0.09246672195717259,0.30705175094640186,11.81532726755726,0.22392164526727223,9.0
AN,IM,131,0.2558035554230705,0.003188318890819618,0.2563982902587554,0.0031158883666590953,17.419394064756986,0.04253931927263106,9.0
AN,IF,131,0.21163889827913893,0.01523867101249568,0.19839161925418994,0.023113003440546932,10.627088568555202,0.30213827372816326,9.0
AN,IP,114,0.5474412048251333,2.9222932116324063e-10,0.5323336725943605,1.0895017420907915e-09,10.24549945417376,0.11468698460336621,6.0
AN,IS,128,0.2530143066375905,0.003958027914323135,0.25345364836773765,0.0038935359572289004,15.6479147906076,0.07460813962517188,9.0
AN,IT,132,0.1360296612499837,0.11989000863532369,0.14242755831184264,0.10328744643671356,8.235653288178906,0.5105837257023687,9.0
AN,IW,132,0.19728096178477156,0.02336830545525359,0.16799688359180792,0.05416842611551792,17.536631744838118,0.13050136113085747,12.0
AN,IY,131,0.09991604710452646,0.2561763166485657,0.07970779608460819,0.3654681298448687,5.06701054945923,0.535247730426436,6.0
AN,IV,132,0.11979319557548515,0.17126175575619984,0.07250430918291473,0.40870412327182587,10.182611506140919,0.3359051662753157,9.0
AN,LA,253,0.42875797302160573,9.7810402683964e-13,0.42831865312993317,1.0374129819500606e-12,52.71091128247886,1.341556377894961e-09,6.0
AN,LR,250,0.27571510971516866,9.705448838751926e-06,0.2280818021169574,0.00027662298602348066,40.078326821147066,7.354208311952631e-06,9.0
AN,LN,250,0.31795018345258497,2.807451920363545e-07,0.3042962669100996,9.389263715843976e-07,270.86483642583227,3.882560051260715e-53,9.0
AN,LD,241,0.18875545065888838,0.003266003613152264,0.24034146722500255,0.00016517474081179646,19.32290287361009,0.0006790492702776925,4.0
AN,LC,218,-0.05062430425332804,0.4570951187458162,-0.07598339733527897,0.26397413490844934,7.708116028037882,0.46248900973793916,8.0
AN,LE,253,0.18519641847449458,0.0031088840353919126,0.1540520879027285,0.014171988951342515,17.536467569528124,0.007501262036555182,6.0
AN,LQ,254,0.22770534759752184,0.0002528917294318952,0.19399577937294202,0.0018957575572681737,26.084687025905474,3.0424382612535068e-05,4.0
AN,LG,244,0.3992068012419598,9.481790200326888e-11,0.394168149467999,1.7039153815954933e-10,21.010253259287072,0.0003151903235878664,4.0
AN,LH,253,0.35325125767108256,7.543818372185653e-09,0.3507430029739449,9.78060343437618e-09,41.59188455888912,3.901891290292775e-06,9.0
AN,LI,266,0.1950407521735077,0.001389641923549816,0.14515783198914192,0.01784285193126203,33.659141214174255,0.00010247929117864381,9.0
AN,LK,253,0.16500478114207828,0.008548186378483535,0.12479711735641658,0.04737317192664086,16.443236327114832,0.011562669954753756,6.0
AN,LM,265,0.19889277945505543,0.0011338645369713442,0.06685575535762986,0.2781867200464895,16.119466209813798,0.06442834633143164,9.0
AN,LF,264,0.2905545587616011,1.5665014704556057e-06,0.31316835601871185,2.0415371970857933e-07,42.26401321454543,2.940725219508568e-06,9.0
AN,LP,226,0.30848801877017074,2.270906677759404e-06,0.36220175606733185,2.0655710895998926e-08,25.656034226084873,0.0002579990485257158,6.0
AN,LS,253,0.35093148855195166,9.592356494255522e-09,0.34687706763253495,1.4529837472340648e-08,44.6127403826516,4.785652444248939e-09,4.0
AN,LT,254,0.30438895080505207,7.611456193466668e-07,0.2896716916630724,2.667622461819772e-06,27.706065693300616,0.00010672562346047112,6.0
AN,LW,258,0.2661888252768631,1.4689093840246737e-05,0.25028311608264514,4.792676466663151e-05,28.456205136931136,7.708039593274987e-05,6.0
AN,LY,260,0.3087721767572575,3.784854705516875e-07,0.2947242398121961,1.3164206408083184e-06,38.24101070410848,1.0078345779087504e-06,6.0
AN,LV,256,0.37406057548610394,6.347947975168082e-10,0.3212005295959609,1.4888322997362494e-07,42.89571595902582,2.252716154481928e-06,9.0
AN,KA,320,0.1132369217051901,0.04294630445752072,0.02467645344975493,0.6601070539760446,5.193157317787846,0.5192888241330413,6.0
AN,KR,320,-0.2715026578843241,8.193327161001916e-07,-0.33270415368727047,1.0407035106713076e-09,28.90754796736376,8.162820988320984e-06,4.0
AN,KN,315,-0.021962206305317415,0.6978031280320454,-0.08771365500830193,0.12028709164169762,11.668806918842083,0.0697785167270912,6.0
AN,KD,314,0.13698744183405437,0.015131973197554495,0.12562425348820716,0.026013177005813404,17.935122767531308,0.006396388341992452,6.0
AN,KC,254,-0.10895884405880134,0.0830749677958935,-0.21381739728634852,0.00060215934636603,40.390914698622815,3.816326679495386e-07,6.0
AN,KE,318,0.02427404224576682,0.6663032369015613,-0.02149670334197447,0.7025535721458523,20.18441917545246,0.0025676198316786658,6.0
AN,KQ,319,-0.022257808682891723,0.6920860847451791,-0.08282960324729786,0.13991325402552307,21.090729725873935,0.00176700400115641,6.0
AN,KG,313,0.08392230569791645,0.1384970268102386,0.022219515923955997,0.6953693648390319,7.355448614714838,0.2892221964538778,6.0
AN,KH,317,-0.0447173730458821,0.4275320070223275,-0.12262905962561514,0.029038127791157463,28.514381961851598,7.515562216328299e-05,6.0
AN,KI,320,-0.13198245400653194,0.018172883379664776,-0.1796238946445733,0.0012513009650008536,34.424455138018345,5.569652171264801e-06,6.0
AN,KL,320,0.08121199161916025,0.14720514902392984,-0.03708450590893736,0.5086000017308958,19.180788858641208,0.013922121674833607,8.0
AN,KM,321,0.08941306947639306,0.10983805079390178,0.019648740705429615,0.7258159238133348,12.908343982917598,0.11504235676598216,8.0
AN,KF,319,-0.06245505162315323,0.26605644296873476,-0.097796451488288,0.08115447181071682,10.45604446838816,0.1067145787435492,6.0
AN,KP,298,0.1401903766056019,0.015441216013615738,0.1480104838342326,0.010514740194728995,24.681879204282676,0.0017596446934872703,8.0
AN,KS,317,-0.022096419480740623,0.6951252498274276,-0.12082659314010326,0.031504377473250605,25.111117386752674,0.0003256507246050241,6.0
AN,KT,319,-0.14490345036023092,0.009553340530222519,-0.21133935809765128,0.00014303220064131215,28.31619707834912,8.191462154253986e-05,6.0
AN,KW,315,-0.005315028904113811,0.925142481789506,-0.059055321446322154,0.29608152995622317,13.262685072346153,0.03904904710683167,6.0
AN,KY,315,-0.1197495008366544,0.03362467601267913,-0.1284731485401814,0.022574145377728134,11.743102477477478,0.06795146793330491,6.0
AN,KV,313,-0.220171437007252,8.567230649455074e-05,-0.24230532698978288,1.4613796651187583e-05,46.48064909783007,2.374874337205427e-08,6.0
AN,MA,36,-0.14717054044533256,0.39170042245334236,-0.2247853956603298,0.18748491159141503,7.631349206349206,0.266374353039925,6.0
AN,MR,35,0.11195964435802414,0.5219612797621707,0.011972165925006495,0.9455799902274252,5.613544634377968,0.46784089331797873,6.0
AN,MN,36,0.16390909710140714,0.33946230784116105,0.07522862035488517,0.6627925676642742,8.582683982683983,0.19844328016431786,6.0
AN,MD,34,-0.0593090797921125,0.7389935705046976,-0.14645782551671488,0.4085112999687458,6.527554998607629,0.36675284198413943,6.0
AN,MC,36,-0.13649240391293058,0.42732499849968775,-0.23092238359967215,0.17540689707105367,10.56439393939394,0.1028090324631984,6.0
AN,ME,36,-0.17626987740127756,0.3037738046399084,-0.22022379798460173,0.19683431806848434,3.9323129251700673,0.41524379715797155,4.0
AN,MQ,36,-0.14369407098599402,0.40310494006963593,-0.18337411362479417,0.28438291148067796,10.769444444444446,0.09576878828410147,6.0
AN,MG,35,0.07959083603924619,0.6494780932260013,-0.020758261967445304,0.9057823517171095,7.0626543209876536,0.3150918349368964,6.0
AN,MH,39,0.03179907847511675,0.8476070252685323,-0.14425449003341012,0.38094622748474116,4.913194444444444,0.5549939332727554,6.0
AN,MI,36,-0.016094766015456317,0.92577134542586,0.06945248675004324,0.6873197884489816,7.708843537414967,0.26021955434118416,6.0
AN,ML,38,0.14285714371310562,0.3922114314002425,-0.08506416660817015,0.611610407011561,10.688513398190816,0.09849370592955548,6.0
AN,MK,35,0.013171722865649896,0.9401366753733861,-0.010428868528393767,0.9525866524008514,8.492521367521366,0.20419328067301182,6.0
AN,MF,36,0.22172149662892618,0.19372940049708975,0.04236837255694874,0.8061863911033027,4.3989589358010415,0.35469701329493497,4.0
AN,MP,26,-0.009240246406570844,0.9642669003728372,0.06304732570415977,0.7596249802065539,1.2566666666666666,0.8686835827758826,4.0
AN,MS,36,0.018669928577929325,0.9139358173734149,-0.1219272615279075,0.4786998711728325,8.529059829059829,0.20184647884536702,6.0
AN,MT,33,-0.06453230817496969,0.721250392232899,-0.14709481449579323,0.4140020436020321,6.023809523809524,0.42052821568044435,6.0
AN,MW,35,-0.006165487298814846,0.9719592554082112,-0.07699276467568261,0.6602221069840165,9.974252136752137,0.12574051399014372,6.0
AN,MY,36,0.19017575523863184,0.2665850154839042,-0.033769440148283106,0.8449846731987805,17.026190476190475,0.009187470889402485,6.0
AN,MV,36,-0.044292796074535776,0.7975620381357369,-0.021196003424992532,0.9023435665974198,4.800028011204482,0.30843799185349113,4.0
AN,FA,123,-0.07896668375754483,0.3852861857379901,-0.06306816779815827,0.48830429318607504,10.18016186711839,0.11726718261581119,6.0
AN,FR,106,-0.09417553554590324,0.33693631615212083,-0.24251840324412238,0.012252528617679039,19.26065888713268,0.0037453360614161063,6.0
AN,FN,104,-0.09242004063973801,0.350762702972203,-0.2474952742701365,0.011309128073509367,14.361113757446743,0.025852414631862643,6.0
AN,FD,92,-0.3240654705156376,0.0016252833721627352,-0.35579261046522326,0.0005002781382937247,3.371385295435928,0.3378300797796541,3.0
AN,FC,99,-0.24268204402065768,0.015508230201498633,-0.27434709576611055,0.005996234558354647,21.774334929066388,0.00962235662498547,9.0
AN,FE,105,-0.37418109962460033,8.418753121065268e-05,-0.448802776167171,1.5725260842579763e-06,18.648631239935586,0.004800087091975363,6.0
AN,FQ,102,-0.0970049819078329,0.33208751838493233,-0.2520148385864569,0.010611443773608174,16.677273391812864,0.01054543718500618,6.0
AN,FG,102,-0.2045427538617847,0.03919087117151346,-0.288347025645904,0.0032931182722960952,5.864392551892552,0.438551256324187,6.0
AN,FH,123,0.18701222453135746,0.03834021828559404,0.04385684866998045,0.6300464092444504,47.6336158374548,1.3984861935377006e-08,6.0
AN,FI,129,-0.13830200770119455,0.11804300705059571,-0.11979851970842298,0.1762853287994795,38.12377329192546,1.656224566969328e-05,9.0
AN,FL,129,-0.08190408544852405,0.35613823598480554,-0.057869257423889035,0.5147772181779359,17.508882093731984,0.041318299489052766,9.0
AN,FK,104,-0.1598466872821761,0.10504746362018486,-0.26629053588686447,0.006288634106011203,22.957155509989033,0.0008109560588379213,6.0
AN,FM,130,-0.024228530217760138,0.7843767666785637,-0.04621197535253251,0.6016092234203132,14.915202292244949,0.02092660352348248,6.0
