predictor,response,len,spearman,p-value-spearman,pearson,p-value-pearson,F-statistic,p-value-chi2,what
AT,NL,72,-0.390172968559168,0.0007036885887809401,0.02680985555570156,0.8231090845814614,45.214864083285136,8.419493761455318e-07,9.0
AT,NK,72,-0.14132045871848056,0.23636922546725528,-0.2753875087414168,0.019216111649387347,48.8235987505157,1.7911000545926882e-07,9.0
AT,NM,69,-0.1629928704033123,0.18084621878621418,-0.08706702266693996,0.47685314309178384,37.53817053720776,2.1090320908083882e-05,9.0
AT,NF,72,-0.386088655553025,0.0008092101095318432,-0.1402775114256616,0.2398810576611062,46.430977443609024,5.008266845599696e-07,9.0
AT,NP,62,0.26354875823200535,0.03848054520217572,0.2964411841895003,0.01930796479006053,12.729079616036138,0.005260667708804439,3.0
AT,NS,72,0.062088015105240604,0.6043785756009439,-0.22060996274148215,0.06257620245283074,45.8932112890923,6.303281363265269e-07,9.0
AT,NT,70,0.16946704988836714,0.1607657488385697,-0.02199783473152049,0.8565598620840144,24.810476041883362,0.0031881401093174595,9.0
AT,NW,72,-0.3030301954083389,0.009669181978855293,-0.05257102576226426,0.6609685104024418,29.089598997493738,0.0006258701660745141,9.0
AT,NY,72,-0.32852082875497823,0.004840533143464354,-0.06441112755956349,0.5908947419282599,32.17695099818512,0.0001855780431782245,9.0
AT,NV,70,-0.042560057531068556,0.7264662489394904,0.05946783578958103,0.624828845426895,12.027777777777779,0.21174785412469693,9.0
AT,DA,144,0.42098622702939703,1.4877255644815379e-07,0.2561342980024103,0.001943819864784624,32.45033393695115,1.547615098269693e-06,4.0
AT,DR,144,0.34039531809028434,2.986386728374486e-05,0.31540149368223236,0.00011783427958829399,39.99608058608059,4.336508645946964e-08,4.0
AT,DN,144,0.23206026192470589,0.005129849633012303,0.4378474118044682,4.06498164037071e-08,14.907563025210084,0.0005792470354331642,2.0
AT,DC,143,0.44535266038406546,2.498535306549224e-08,0.3977886137009772,8.668529563528493e-07,19.804997825251263,0.0005456641444015339,4.0
AT,DE,144,0.4337912180569966,5.590124856556186e-08,0.27736250117810823,0.0007637029721096216,78.90412164865945,2.9725443014248853e-16,4.0
AT,DQ,144,0.25589043076160345,0.0019639408291261236,0.15565563551300363,0.06246788991690327,21.297568685184785,0.0002764218225778839,4.0
AT,DG,140,0.2842298704430257,0.0006655894274501104,0.18126205546816498,0.032090589711813194,30.355057227929176,4.143766267342249e-06,4.0
AT,DH,144,0.5360137030339285,4.4114873530388846e-12,0.47521123283039474,1.7615771323132555e-09,88.62671540948395,5.842345366236244e-17,6.0
AT,DI,144,0.4020767182666273,5.873521389582348e-07,0.36601577689383125,6.43804804654702e-06,40.39727837080778,3.582205058032189e-08,4.0
AT,DL,144,0.19659285281429792,0.018193888549524685,0.20986782478195998,0.011581479086099397,42.56971685225815,1.2709056687584204e-08,4.0
AT,DK,144,0.3774130169949142,3.114506253407773e-06,0.3289366336119584,5.686843471707429e-05,33.454517850500636,9.640184359773833e-07,4.0
AT,DM,144,0.24837655866804975,0.0026845343837097048,0.12013202040387615,0.1515095681483702,40.074422842141956,4.4042929835593423e-07,6.0
AT,DF,144,0.36829650765954147,5.579560570981331e-06,0.2968450772243396,0.00030281461085411267,30.08624979403526,4.700486732339693e-06,4.0
AT,DP,102,0.606892630372294,1.3665352232144581e-11,0.6078077992927253,1.24954131480812e-11,60.22603091579881,2.6003131839420883e-12,4.0
AT,DS,144,0.24018619648247191,0.0037353676991368975,0.2764415942079602,0.0007965419622245305,37.296483037659506,7.96474014415971e-09,2.0
AT,DT,144,0.15413907281304556,0.06509751379389402,0.1911835362243986,0.02170889248703772,11.85618136143346,0.018453404117071047,4.0
AT,DW,144,0.39004888549950784,1.3475642296293546e-06,0.17411760842053878,0.03687260253835969,30.94925817216839,2.592104195834051e-05,6.0
AT,DY,144,0.43911455080494843,3.6767366174072734e-08,0.33979494815649663,3.09084515191966e-05,39.24640683859751,6.404027725118377e-07,6.0
AT,DV,144,0.4725685965462369,2.227337809401925e-09,0.404466549410395,4.960622651074315e-07,46.59171591651897,1.854682940916401e-09,4.0
AT,CA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,CR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,CN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,CD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,CE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,CQ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,CG,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,CH,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,CI,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,CL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,CK,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,CM,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,CF,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,CP,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,CS,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,CT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,CW,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,CY,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,CV,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,EA,99,0.2069721302713504,0.03983014283820352,0.15239331800358827,0.1321063838843998,9.522982312722947,0.14623134946952723,6.0
AT,ER,98,-0.15865802043821106,0.11866934923575843,0.05325096657128506,0.6025314227547676,13.901291816476867,0.08437476544988722,8.0
AT,EN,99,0.04865197881098062,0.6324961237830569,0.18874444955417305,0.0613469187470437,18.172164786420716,0.005816046428811043,6.0
AT,ED,99,0.11330252128288947,0.26415323192360923,0.1111263139657119,0.2734964681377377,11.442085934403487,0.022020099672230665,4.0
AT,EC,98,-0.15260734058924522,0.13357457817494997,-0.14357405718167093,0.15842366005967226,3.046966613821467,0.5499966480720587,4.0
AT,EQ,99,-0.01913140933137314,0.8509121201362146,0.13375481993824465,0.1868747676370926,7.618417353823087,0.26741256221039095,6.0
AT,EG,94,0.3110929512443299,0.002273900638346067,0.16455298370146632,0.11299399927175079,28.738407907499464,6.817756100337815e-05,6.0
AT,EH,98,0.0069575652670441765,0.9457908317415328,0.10815519665724152,0.2891184148273071,8.390750300471456,0.39626029719991124,8.0
AT,EI,99,-0.150642822149398,0.13665897320764162,0.11150075305541456,0.27187322560288385,19.564062406718648,0.003309853864931023,6.0
AT,EL,99,-0.2111203646571174,0.035936235273367076,-0.11963543173054021,0.23820657146189256,15.476626910309376,0.01685656539391159,6.0
AT,EK,99,-0.04247915838917512,0.6763252160095758,0.022991327750179258,0.8212905871604161,6.176880720823799,0.40367049045862335,6.0
AT,EM,99,-0.18387822839237894,0.0684705631505859,-0.1163891037090338,0.25127693548787006,11.471174568965518,0.07486101900850908,6.0
AT,EF,95,-0.2971483449138205,0.0034527793833225027,-0.12337391073693463,0.23359943543775943,37.949952107279685,7.690267963191584e-06,8.0
AT,EP,77,0.24930551608570004,0.02877794121186906,0.41611769304211704,0.00016727773381504003,11.928994082840235,0.06357173517487609,6.0
AT,ES,91,0.10082680479686705,0.34162649523021427,0.08417680671519984,0.42760047685612984,11.092307463796601,0.08556511189819505,6.0
AT,ET,99,-0.03594723708024351,0.7239068719789807,0.19024536609872708,0.059275852535519945,12.055818828192633,0.016940973343061952,4.0
AT,EW,99,-0.35873559484436607,0.0002661575695568274,-0.12402199951371493,0.22130723312349096,27.118338161384894,0.00013759888336888483,6.0
AT,EY,99,-0.2821232779943948,0.0046671682764564916,-0.13004270095459064,0.19951622775289796,43.72692702516404,6.406942189270346e-07,8.0
AT,EV,99,-0.10143361782391137,0.3177881423829114,0.10643703536782015,0.2943773588589283,24.802359265620947,0.0003714528577169691,6.0
AT,QA,39,-0.02117157079173051,0.8982052403105596,0.4852502708622067,0.001741472492983494,14.572000000000003,0.10338340231329173,9.0
AT,QR,34,0.2244600429545443,0.20187820689735264,0.4550837444753384,0.006845595364067647,18.214285714285715,0.0327672830252193,9.0
AT,QN,33,0.15578740370371588,0.38664007392211275,0.45073997359529305,0.008476557225752843,16.246153846153845,0.012492002632491159,6.0
AT,QD,34,0.2520194465111163,0.15046946283125226,0.18357710138562686,0.2986858513024875,23.229813664596275,0.0007230506065108626,6.0
AT,QC,39,0.1185811537132983,0.47214824922567067,0.4415564211188625,0.004892483372899181,24.717931034482756,0.0003850453509032282,6.0
AT,QE,39,0.7076190391543775,4.7195007262337155e-07,0.6912321681425169,1.1060652394164303e-06,30.10909090909091,0.0004203579046332631,9.0
AT,QG,31,0.43547276947441776,0.014342211998911556,0.7038717904976789,9.965193991138874e-06,17.925170068027207,0.0012763530408769236,4.0
AT,QH,39,0.403074136227177,0.010951036112509731,0.8083314451538915,4.880023384690603e-10,39.2496,6.394799027690961e-07,6.0
AT,QI,30,0.5806168624268643,0.0007685619849939157,0.053852524531303944,0.7774573736586449,6.375000000000001,0.38251863268673697,6.0
AT,QL,30,0.5756868852082649,0.0008727075802975832,0.9064511893380169,5.3919275292802895e-12,30.454545454545457,3.2209702008385534e-05,6.0
AT,QK,34,0.5663772590716035,0.00047984010883807916,0.6730299078773221,1.2936430434684218e-05,29.58134920634921,4.720644152323499e-05,6.0
AT,QM,39,-0.08763808870999987,0.5957544796101403,0.015797723068700788,0.9239552172158999,0.574736842105263,0.9021906463652934,3.0
AT,QF,28,0.01625568645712907,0.9345667816512491,0.8490940312936398,1.1198256181433227e-08,21.538461538461537,0.0002475885640791454,4.0
AT,QP,27,-0.20909881572188077,0.29522688072083525,-0.34418963100237354,0.07874745063518707,1.0800000000000003,0.5827482523739896,2.0
AT,QS,37,0.2817455906456497,0.09114523655168648,0.7036032341537383,1.1883147378085998e-06,27.75264285714286,0.00010459460662378965,6.0
AT,QT,39,0.6340274733735065,1.4676024081826038e-05,0.5881964554100276,8.219137255719083e-05,27.462782608695658,0.001172231770748052,9.0
AT,QW,32,0.0931906319236084,0.6119455017849491,0.7407462458613512,1.2486451417026064e-06,27.037037037037035,0.0013791711622112986,9.0
AT,QY,28,0.05152226046581586,0.7945759613974828,0.8603648321460245,4.365257737628928e-09,21.538461538461537,0.0002475885640791454,4.0
AT,QV,38,0.4846751914170058,0.002044140147245041,0.3390813287860476,0.03729158648790209,13.191428571428574,0.15413391289752276,9.0
AT,GA,54,0.4765565247480754,0.00026961757650197473,0.47380804269686283,0.0002958244940902311,46.568831168831174,4.721217188523306e-07,9.0
AT,GR,54,0.4264953345630798,0.001300548151774549,0.45230264452754687,0.0005954449345645929,48.411468723282994,9.77765900833273e-09,6.0
AT,GN,54,0.32388710417622757,0.016886168912390462,0.025714193068311388,0.8535671311123425,30.430696576151124,3.2548376756884805e-05,6.0
AT,GD,52,0.407292358541586,0.0027288219729576318,0.3175599162428985,0.02178916121003897,26.550711193568336,0.0001757341295189444,6.0
AT,GC,66,0.2657099852769406,0.031058792033370645,0.3365984911748777,0.00571981939082676,88.033043081486,4.036293405333598e-15,9.0
AT,GE,52,0.32972729811982837,0.01698298405205852,0.27783123242578855,0.04612806007584477,44.93774366471736,4.815430965619608e-08,6.0
AT,GQ,51,0.2697313135220675,0.05560006878121616,0.11707027631328444,0.4132765895573065,32.20431286549708,1.4909956808628364e-05,6.0
AT,GH,54,0.3231222275576992,0.017162357084155245,0.24383281807473706,0.07560164194063954,43.934710743801645,1.4510733114153121e-06,9.0
AT,GI,51,0.3929593459005224,0.004338389038526243,0.4238762002748389,0.0019377787676935778,62.098206018518525,5.274260533611935e-10,9.0
AT,GL,55,0.2692071074439981,0.04686755694174444,0.21480010681910963,0.11528983123592008,67.05767901411137,5.7311289225119105e-11,9.0
AT,GK,54,0.429593085827392,0.0011879303347037847,0.4624703120995075,0.0004302140996417974,48.411468723282994,9.77765900833273e-09,6.0
AT,GM,54,0.44129570171479354,0.0008371569877270125,0.5392189687033608,2.5877069571853615e-05,42.608554488989284,2.5430843587845715e-06,9.0
AT,GF,53,0.3908566805695002,0.0038072389693563262,0.4387691480789162,0.0010143987011671626,47.85530829124579,2.7180912283063957e-07,9.0
AT,GP,48,0.26680116697938805,0.06678571710258943,0.25183854355138646,0.08421270882607208,15.940476190476195,0.014077046855493457,6.0
AT,GS,54,0.4320789356073956,0.001103969075854249,0.3704426178439878,0.005827457060185877,72.92863222304013,4.047202806844039e-12,9.0
AT,GT,52,0.0981984105107389,0.4885720079313626,0.30849899674270365,0.026073106420678553,46.2133487654321,5.497055230099455e-07,9.0
AT,GW,53,0.13423687673425125,0.3379101306475044,0.30571874345043043,0.02600133331791972,54.06409922559873,1.8355934077815638e-08,9.0
AT,GY,53,0.32912570322684315,0.01611058511288706,0.3536555069334221,0.009382244957372313,62.21576058201058,5.005102974984848e-10,9.0
AT,GV,50,0.3912246870507062,0.004964399269345813,0.4707344658216564,0.0005606863129672199,60.69042358104858,9.867087777906477e-10,9.0
AT,HA,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,HR,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,HN,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,HD,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,HC,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,HE,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,HQ,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,HG,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,HI,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,HL,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,HK,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,HM,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,HF,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,HP,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,HS,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,HT,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,HW,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,HY,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,HV,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,IA,45,-0.022027019992825487,0.8857997361522632,0.08932434702830397,0.5595482871296661,6.7150072150072155,0.3480090426160211,6.0
AT,IR,44,-0.030281625490650235,0.8452930274530817,0.053925505405040645,0.7280979169497636,28.80952380952381,0.0006977526418532765,9.0
AT,IN,44,-0.05812517378310343,0.707826826820303,0.031339288569758615,0.8399587311806216,23.933163265306124,0.0005372495158634059,6.0
AT,ID,42,-0.24057073509209406,0.12486663953892897,-0.22084935237629308,0.15987345217281013,12.865740740740744,0.004936130455080897,3.0
AT,IC,44,-0.0748737041011527,0.6290694280956397,-0.015158773368647994,0.9222001103802281,23.453968253968256,0.005253394149305891,9.0
AT,IE,43,0.0216963346765542,0.8901644088202543,0.1681833889091795,0.28100861453027626,24.007346189164373,0.0042897117628661425,9.0
AT,IQ,44,-0.07091624546060096,0.6473550649773919,0.0002993152963600004,0.9984614609736068,19.678517560870507,0.003158742255328148,6.0
AT,IG,43,-0.11794778798859744,0.4512818657682408,0.07385163934456082,0.6378900223620284,10.093314093314095,0.01778936018339764,3.0
AT,IH,43,-0.236699699749033,0.12645901071307222,-0.2640550938176108,0.08707773521136106,21.878240740740736,0.0012739464840082892,6.0
AT,IL,45,-0.01495988014505239,0.9223012800843836,0.14328703694607958,0.34772667732859514,18.17827626918536,0.03316065750096849,9.0
AT,IK,43,-0.12295055592466969,0.4321779762664987,-0.13962771311020944,0.37185413838072845,23.233237133237132,0.005693214561034491,9.0
AT,IM,45,-0.11482451051732268,0.4526043540711918,-0.184407221227667,0.22525846500655639,25.989179246078596,0.0020513344484205383,9.0
AT,IF,45,-0.14296097383649403,0.3488363203450542,-0.008183296360506461,0.9574520023915792,8.219420257772532,0.22246478545141515,6.0
AT,IP,41,-0.18195722057762395,0.254870035967538,-0.018292908881136334,0.909619245785265,0.4804000429000429,0.9231758478678544,3.0
AT,IS,44,-0.09671039552848273,0.5322973578062353,0.051010109124105474,0.7422796019069019,20.122954822954828,0.002633220076956342,6.0
AT,IT,44,-0.10800596252067714,0.48527025124465784,0.06676029833227415,0.6667809970779821,20.091954022988503,0.0026669248616748957,6.0
AT,IW,45,-0.11825900838726847,0.43910667419519867,-0.02750374147138034,0.8576686598895044,23.631493506493506,0.004923550919820126,9.0
AT,IY,44,-0.2860323901363054,0.05980337827486341,-0.3221528552011995,0.03295582795601001,13.670856342537014,0.033536956045086594,6.0
AT,IV,45,-0.09368913900996387,0.5404391872576134,0.1797633296008802,0.23736033019274383,21.387839433293983,0.011035337861797296,9.0
AT,LA,47,-0.1635518274068676,0.2719953631964775,-0.15406716726543065,0.3011459730001518,14.123737373737374,0.11799122840158793,9.0
AT,LR,40,-0.3147957287270143,0.04788015717974263,-0.30731497757709964,0.05373510810296631,12.407024001226901,0.19132339240053592,9.0
AT,LN,42,-0.11768086160051468,0.45794920836852804,-0.1219905030618213,0.4415306842980676,11.30168970814132,0.07948803066204482,6.0
AT,LD,42,-0.1424512057289703,0.36815738953479904,-0.11751671901794891,0.45858098795746055,10.405555555555553,0.1085796497295519,6.0
AT,LC,50,-0.2911036506516811,0.04026658701601272,-0.3166698840596671,0.025054173394000425,24.797781738958207,0.003203206726671689,9.0
AT,LE,47,-0.3577623779527263,0.013550080548141198,-0.3485797502511033,0.016339537467457827,9.6059709421403,0.1422564226269993,6.0
AT,LQ,46,-0.27514199056602484,0.0642205488770933,-0.2720096122795906,0.06743871448908954,7.77167044595616,0.2553131560148092,6.0
AT,LG,43,-0.10876010467702392,0.4875343559930485,-0.06192261206833025,0.6932359614175726,4.479166666666667,0.21415611793103506,3.0
AT,LH,45,-0.11861072017933684,0.43773714578357337,-0.06642001503894863,0.6646514470013348,7.582386363636364,0.27032209687976155,6.0
AT,LI,52,-0.2702451022709126,0.05267037201578994,-0.271092104210881,0.051904576308505486,12.918211334120425,0.16634217158505965,9.0
AT,LK,40,-0.34124352876961944,0.03116760910749682,-0.3367848126857861,0.033587671544181165,8.725274725274726,0.4630105283637539,9.0
AT,LM,52,-0.37425461148484823,0.0062704515589519704,-0.3626732712304342,0.008233845367254328,7.530156022467236,0.2745839209264356,6.0
AT,LF,49,0.05106583609184747,0.7274944559535078,0.029497812933334762,0.8405438060993768,9.257028619528619,0.4138945964012517,9.0
AT,LP,39,-0.012682004276088616,0.9389216305798107,-0.14280425135415264,0.38580293994425763,6.790588235294117,0.07888058055856711,3.0
AT,LS,45,-0.16906650537811935,0.266898500788977,-0.1690824783988423,0.2668526523806851,14.011764705882353,0.029505021330631945,6.0
AT,LT,46,-0.27031736113845156,0.06922986100691195,-0.25526214929305285,0.08687480474369498,6.783354445226367,0.3413480820239091,6.0
AT,LW,47,-0.10035065897077879,0.5021305101856125,-0.0964020865781453,0.5191819303103903,18.34945883661793,0.10548440419114104,12.0
AT,LY,48,-0.10787450560109745,0.4655065657688181,-0.09645437261972517,0.5142955660128855,25.77931034482759,0.0022198743148280063,9.0
AT,LV,47,-0.1676667032913069,0.2599498419397677,-0.19581111307362303,0.18714352384479377,5.5696256684491985,0.47308176100374477,6.0
AT,KA,120,-0.3476615075117934,9.996985690216761e-05,-0.1289302478407926,0.16048509030716726,50.69826319104899,3.405177298316279e-09,6.0
AT,KR,125,0.13549752511068647,0.1319012894221371,-0.0972437795746493,0.2806522774702702,23.50681948809505,0.00010027330226010062,4.0
AT,KN,121,-0.02363021797984597,0.7969701794775005,0.1796077031054264,0.04869666649488611,14.47577740027337,0.024750251887197965,6.0
AT,KD,115,-0.31075410932678055,0.0007244562263402129,-0.09950770727996387,0.290022353339804,50.846516690856326,3.1796807684951705e-09,6.0
AT,KC,119,-0.16481774058199747,0.07325438840248391,0.05763791574359978,0.5335233176159171,14.861330996734269,0.02136310552281332,6.0
AT,KE,125,-0.2636512442757461,0.0029697933324291195,-0.03727808124981023,0.6797985678366955,56.57370275041092,2.180691098154093e-09,8.0
AT,KQ,125,-0.05070854951316635,0.5743853962724819,0.13473490003716368,0.13411034466929733,46.20283610310651,2.697638931721675e-08,6.0
AT,KG,112,-0.22200745962599466,0.01864334484674029,-0.11125275307908813,0.24288368867057322,27.06159452460229,1.931696338656434e-05,4.0
AT,KH,121,0.15047522076475886,0.09946751207926306,0.26427905332995477,0.003398806021100977,17.96328383549366,0.006324608649280623,6.0
AT,KI,120,-0.29242306542795704,0.0011913148040543701,-0.040455182704081896,0.6608749937829945,53.449532551419345,8.826046384943171e-09,8.0
AT,KL,125,0.0883101890848496,0.3274150765174757,0.4489406241261506,1.5114730872408127e-07,31.235512298622787,0.00012756759546402285,8.0
AT,KM,125,0.14250304853787996,0.11289175012314945,0.3442877612118866,8.442677620554642e-05,35.7536861306492,1.948011954535613e-05,8.0
AT,KF,125,0.10907766042103813,0.22593744714600297,0.40973373108904987,2.0853839169394435e-06,29.512674538692313,4.864413851793022e-05,6.0
AT,KP,106,-0.20027802276549742,0.03954746748653975,-0.09745950931962723,0.3202821973899702,11.595514869708417,0.07162512621648717,6.0
AT,KS,120,-0.20150733378424562,0.027314865873728864,0.1209760956580298,0.18810846320835975,22.129557255173026,0.00018886307488058003,4.0
AT,KT,120,-0.2865759251142369,0.0015074009527618036,0.0004162003638967307,0.9964003360235979,46.67574872484851,2.171489906764715e-08,6.0
AT,KW,121,-0.019239181635477977,0.8340941175904264,0.27556717592853996,0.002219030585860994,16.84817021990935,0.03172947890347444,8.0
AT,KY,125,0.13077079573948527,0.14605067810333652,0.4388570260794319,3.0645335070439945e-07,23.209665869743482,0.0007292125972126181,6.0
AT,KV,120,-0.31834932729461857,0.00039486271773422535,-0.060904424131838955,0.5087373100893778,51.71140833687249,1.9134456140210523e-08,8.0
AT,MA,25,-0.30221248360899544,0.14202585877138657,-0.29361323513569704,0.1542933402225708,20.535714285714285,0.002222215463121571,6.0
AT,MR,24,-0.2648045138719838,0.21112144645562578,-0.5136566921703779,0.010247317886470797,24.61538461538461,0.0004022148337301162,6.0
AT,MN,24,-0.5486820496811455,0.005496882243219849,-0.7686520170292248,1.1461944314691566e-05,27.53846153846154,0.00011475490340999619,6.0
AT,MD,23,-0.5164240838330896,0.011640472722403657,-0.8242514927262818,1.3299189617657498e-06,23.44230769230769,0.0006610982429946277,6.0
AT,MC,31,-0.6345496305567049,0.0001261724173289317,-0.5513907325835695,0.0013039616992142364,27.946969696969695,0.00097352342508264,9.0
AT,ME,24,-0.26702230712049285,0.20718002744485775,-0.46868617443791444,0.020880568224414787,24.61538461538461,0.0004022148337301162,6.0
AT,MQ,25,-0.3401847775339598,0.09613375873792807,-0.3798123633579319,0.06110809356948983,20.535714285714285,0.002222215463121571,6.0
AT,MG,24,-0.5149715923038077,0.010021982333105316,-0.8066710214639773,1.9265233500517235e-06,19.846153846153847,0.00018267038905903367,3.0
AT,MH,28,-0.633856275690723,0.0002929373908880877,-0.7882903168148294,6.322662442159972e-07,26.62393162393162,0.00017028263966788215,6.0
AT,MI,29,-0.6701563928064487,6.975939322641292e-05,-0.45918991586235164,0.012219085716476457,13.425925925925926,0.0038004686705962244,3.0
AT,ML,31,-0.5037692572605879,0.003861287388696026,-0.44353548953943905,0.012446922091738491,23.856839067365385,0.004533476614921961,9.0
AT,MK,23,-0.10058163705632861,0.6479345740282937,-0.5002493071872036,0.01505943575361256,23.0,4.038301901684739e-05,3.0
AT,MF,28,-0.11663668125243234,0.554475001375959,-0.4666907764482581,0.012296108155246704,29.470588235294116,0.0005395892080532269,9.0
AT,MP,24,-0.48081757627676786,0.01738711562810778,-0.5227597182217696,0.008769772150996759,19.076923076923077,0.0002635665420918035,3.0
AT,MS,24,-0.5438029045344256,0.006018866931746157,-0.7395414469359978,3.6373233666639585e-05,27.53846153846154,0.00011475490340999619,6.0
AT,MT,25,-0.358583724074922,0.07837345290610379,-0.5238460937250052,0.007195399198992741,19.529411764705888,0.0033569758026189963,6.0
AT,MW,25,-0.2712865947422718,0.18960466385897887,-0.4068772250921117,0.043536508889040454,13.7546992481203,0.03249961884525235,6.0
AT,MY,25,-0.2947746116030745,0.15259412569990188,-0.09108022663964198,0.6650233348701524,15.03472222222222,0.0899866215680152,9.0
AT,MV,25,-0.4145634975931686,0.03935452226925792,-0.533643870978656,0.006008972634761895,20.135338345864657,0.002619872982237702,6.0
AT,FA,43,0.29618115776550635,0.05379604057342671,0.3245769194025501,0.03370833715556681,3.4400000000000004,0.48705992231926176,4.0
AT,FR,40,0.45422826063431065,0.003237649547434587,0.5265205199925069,0.00048303197221652086,4.508928571428572,0.3414900947348829,4.0
AT,FN,34,0.18322554309708455,0.2996282417057195,0.17849119655546697,0.3125028553669226,1.4929323308270672,0.4740387709336039,2.0
AT,FD,33,0.0857359830795093,0.6352144902091277,0.03087519168363828,0.864565002930961,0.26085714285714273,0.8777191849372078,2.0
AT,FC,47,0.34115704334407304,0.018937279004926963,0.38421029878695834,0.007669576419306756,8.171992481203008,0.08547722500209104,4.0
AT,FE,38,0.2500275315183412,0.13003894539120547,0.2586815012075166,0.11683977529056418,0.7118347338935573,0.7005305048181174,2.0
AT,FQ,36,0.07538733473309099,0.6621233266379498,-0.04953551052165738,0.7741888793509005,0.4897959183673468,0.7827844101269198,2.0
AT,FG,38,0.2603788902639494,0.11437356231093665,0.2536968167984257,0.12431341420027554,0.3719576719576719,0.8302911670958165,2.0
AT,FH,45,0.3166876455575929,0.03404694899443087,0.3989781369282762,0.006630278539201662,14.447779111644657,0.005994899367615497,4.0
AT,FI,47,0.47959500543903993,0.0006472350881682998,0.5419517653903453,8.337974256247246e-05,14.969850091066178,0.004764160296250084,4.0
AT,FL,52,0.23690530769004223,0.09083940171812704,0.13817609120280133,0.3286302121045513,2.2038497217068644,0.6983245342174798,4.0
AT,FK,34,0.24884477921255996,0.15585082666380576,0.23115518950613823,0.18839683821190634,9.051948051948052,0.05981406172205262,4.0
AT,FM,53,0.36503592644756416,0.0071974749813032675,0.3827030881082054,0.004680683121869786,11.575385323211409,0.020804591072708156,4.0
AT,FP,37,0.20866406421017603,0.21520202439186611,0.21143536896847825,0.20903312312158784,1.0773313492063492,0.583526347167465,2.0
AT,FS,37,-0.015454387369298135,0.9276640880327751,-0.10321644133356117,0.5432410269076086,0.568471706864564,0.7525891230447044,2.0
AT,FT,39,0.14908890086486912,0.36501816226606265,0.13640273503363198,0.40767037208529106,2.888198757763976,0.5767059990674721,4.0
AT,FW,55,0.5654459341438389,6.854350813103534e-06,0.6532583118988007,6.438896516462543e-08,18.45042831947594,0.001007425196740963,4.0
AT,FY,55,0.7014789159625263,2.441566383924551e-09,0.7271089478476502,3.251314959796351e-10,31.841458805744516,2.06126653616837e-06,4.0
AT,FV,47,0.5434789577432816,7.888995362470027e-05,0.6193876452499518,3.4548085285262963e-06,16.95798872180451,0.0019696170808357755,4.0
AT,PA,18,0.1677975723522435,0.505705009605966,0.16868066348185573,0.5034354811111296,2.3706293706293704,0.6679413916148487,4.0
AT,PR,22,-0.3374211507300952,0.12461037477877157,-0.0093283474096999,0.9671360334514276,0.7419607843137256,0.6900574719648036,2.0
AT,PN,22,-0.19378917440579796,0.38751712399181326,0.004211109153579459,0.9851610890728395,1.9555555555555555,0.7439333006617819,4.0
AT,PD,22,-0.03761789856112548,0.8679976098946695,0.07483413868037128,0.7406603763598716,0.9777777777777779,0.9131466752961592,4.0
